"","species","site","trees","meanRW","year","rACUM","rACUM.inv","Canopy","dbh","dist","azimuth","easting","northing","A","B","convha","a","b","region","eq","Origin_ref","ref","dbhest1","dbhest2","AB","annAB","annAB.ha"
"5185","PCRU","HOW1",83,0.7175,1965,40.1535,14.9455,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",9.5674,9.7109,29.5336936849615,0.944397111251614,7.51527342487005
"5186","PCRU","HOW1",83,0.724,1966,40.8775,14.2215,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",9.7109,9.8557,30.5035282692791,0.969834584317567,7.71769840378072
"5187","PCRU","HOW1",83,0.565,1967,41.4425,13.6565,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",9.8557,9.9687,31.272184553394,0.768656284114873,6.11677235777652
"5188","PCRU","HOW1",83,0.6295,1968,42.072,13.027,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",9.9687,10.0946,32.1408127349827,0.868628181588737,6.9123234404386
"5189","PCRU","HOW1",83,0.738,1969,42.81,12.289,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.0946,10.2422,33.1756000293406,1.03478729435787,8.23457564728714
"5190","PCRU","HOW1",83,0.663,1970,43.473,11.626,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.2422,10.3748,34.1203969571013,0.944796927760673,7.51845506355737
"5191","PCRU","HOW1",83,0.769,1971,44.242,10.857,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.3748,10.5286,35.2342794582498,1.11388250114853,8.86399530406759
"5192","PCRU","HOW1",83,0.7685,1972,45.0105,10.0885,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.5286,10.6823,36.3668354171682,1.13255595891846,9.01259395950269
"5193","PCRU","HOW1",83,0.676,1973,45.6865,9.4125,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.6823,10.8175,37.3791437181196,1.01230830095137,8.05569350146842
"5194","PCRU","HOW1",83,0.158,2002,54.548,0.551,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",12.5582,12.5898,52.0560757012413,0.284805425782373,2.26640956663283
"5195","PCRU","HOW1",83,0.184,2003,54.732,0.367,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",12.5898,12.6266,52.388815316078,0.332739614836714,2.64785772318782
"5196","PCRU","HOW1",83,0.5625,1976,47.4215,7.6775,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.052,11.1645,40.0463981744216,0.875660532129718,6.9682851079462
"5197","PCRU","HOW1",83,0.442,1977,47.8635,7.2355,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.1645,11.2529,40.7418393759501,0.695441201528464,5.53414524265111
"5198","PCRU","HOW1",83,0.5675,1978,48.431,6.668,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.2529,11.3664,41.6442634472454,0.902424071295285,7.18126258558788
"5199","PCRU","HOW1",83,0.3685,1979,48.7995,6.2995,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.3664,11.4401,42.2359839155215,0.591720468276059,4.7087618727393
"5200","PCRU","HOW1",83,0.101,2007,55.099,0,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",12.6798,12.7,53.0559188203325,0.184046042167746,1.46459186837481
"5201","PCRU","HOW1",83,0.132,2004,54.864,0.235,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",12.6266,12.653,52.6282277247414,0.239412408663438,1.90518341381615
"5202","PCRU","HOW1",83,0.173,2001,54.39,0.709,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",12.5236,12.5582,51.7712702754589,0.310873025104622,2.47384893096658
"5203","PCRU","HOW1",83,0.061,2006,54.998,0.101,"I",12.7,9.1,100,1462556.3,5079341.822,-1.580198417,8.961750552,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",12.6676,12.6798,52.8718727781648,0.11098866720466,0.883219750640151
"5204","PCRU","HOW1",55,0.516,1878,9.419,98.8615,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",5.9245,6.0277,10.4280072353412,0.385804458446863,3.0701343314355
"5205","PCRU","HOW1",55,0.576,1879,9.995,98.2855,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.0277,6.1429,10.8679979730098,0.439990737668637,3.50133504073065
"5206","PCRU","HOW1",55,0.5375,1880,10.5325,97.748,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.1429,6.2504,11.2874819609219,0.419483987912044,3.33814751120513
"5207","PCRU","HOW1",55,0.489,1881,11.0215,97.259,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.2504,6.3482,11.6766047205063,0.389122759584469,3.09654053287137
"5208","PCRU","HOW1",55,0.5145,1882,11.536,96.7445,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.3482,6.4511,12.0937460799049,0.41714135939858,3.31950546581785
"5209","PCRU","HOW1",55,0.483,1883,12.019,96.2615,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.4511,6.5477,12.4925791104065,0.398833030501581,3.17381241363237
"5210","PCRU","HOW1",55,0.3915,1884,12.4105,95.87,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.5477,6.626,12.821008622098,0.32842951169154,2.61355901214831
"5211","PCRU","HOW1",55,0.534,1885,12.9445,95.336,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.626,6.7328,13.2764376553943,0.455429033296251,3.62418909383308
"5212","PCRU","HOW1",55,0.4795,1886,13.424,94.8565,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.7328,6.8287,13.6927363042776,0.416298648883358,3.31279938861319
"5213","PCRU","HOW1",55,0.509,1887,13.933,94.3475,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.8287,6.9305,14.1422779590286,0.449541654750942,3.57733882396614
"5214","PCRU","HOW1",55,0.568,1888,14.501,93.7795,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.9305,7.0441,14.653231517701,0.510953558672404,4.06603922765539
"5215","PCRU","HOW1",55,0.4105,2009,106.3165,1.964,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",25.3251,25.4072,241.074361553295,1.69730695620289,13.5067396011975
"5216","PCRU","HOW1",55,0.54,2010,106.8565,1.424,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",25.4072,25.5152,243.317017128026,2.24265557473174,17.8464860185576
"5217","PCRU","HOW1",55,0.5975,2011,107.454,0.8265,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",25.5152,25.6347,245.811594302506,2.4945771744797,19.8512144121329
"5218","PCRU","HOW1",55,0.4345,2012,107.8885,0.392,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",25.6347,25.7216,247.634305109485,1.82271080697871,14.5046717378839
"5219","PCRU","HOW1",55,0.392,2013,108.2805,0,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",25.7216,25.8,249.28499335249,1.650688243005,13.135759668896
"5220","PCRU","HOW1",55,0.575,1933,29.402,78.8785,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",9.9093,10.0243,31.6541984085962,0.787360927684139,6.26561918191755
"5221","PCRU","HOW1",55,0.6125,1934,30.0145,78.266,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.0243,10.1468,32.5047434767642,0.850545068167932,6.76842259606798
"5222","PCRU","HOW1",55,0.537,1935,30.5515,77.729,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.1468,10.2542,33.2605105308662,0.755767054102012,6.01420312431676
"5223","PCRU","HOW1",55,0.6135,1936,31.165,77.1155,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.2542,10.3769,34.1354754996824,0.874964968816273,6.9627499909678
"5224","PCRU","HOW1",55,0.6495,1937,31.8145,76.466,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.3769,10.5068,35.0752151119436,0.939739612261139,7.47821022553107
"5225","PCRU","HOW1",55,0.7145,1938,32.529,75.7515,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.5068,10.6497,36.1249957380543,1.04978062611069,8.35388879038106
"5226","PCRU","HOW1",55,0.721,1939,33.25,75.0305,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.6497,10.7939,37.2013536639142,1.07635792585992,8.56538422183728
"5227","PCRU","HOW1",55,1.015,1940,34.265,74.0155,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",10.7939,10.9969,38.7456837472069,1.54433008329272,12.2893883260778
"5228","PCRU","HOW1",55,0.526,1901,19.279,89.0015,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",7.8945,7.9997,19.3437292880903,0.550994603191344,4.38467573574299
"5229","PCRU","HOW1",55,0.4795,1902,19.7585,88.522,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",7.9997,8.0956,19.8535409178134,0.509811629723086,4.05695204580821
"5230","PCRU","HOW1",55,0.5035,1903,20.262,88.0185,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.0956,8.1963,20.3966139042005,0.543072986387116,4.32163751215935
"5231","PCRU","HOW1",55,0.478,1904,20.74,87.5405,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.1963,8.2919,20.9195395458701,0.522925641669665,4.16131003706142
"5232","PCRU","HOW1",55,0.4655,1905,21.2055,87.075,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.2919,8.385,21.4356922017533,0.516152655883214,4.10741232869118
"5233","PCRU","HOW1",55,0.4735,1906,21.679,86.6015,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.385,8.4797,21.9677168444061,0.532024642652759,4.23371758624429
"5234","PCRU","HOW1",55,0.41,1907,22.089,86.1915,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.4797,8.5617,22.4341082277329,0.466391383326795,3.71142470359632
"5235","PCRU","HOW1",55,0.382,1908,22.471,85.8095,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.5617,8.6381,22.8734306953982,0.439322467665358,3.49601711701356
"5236","PCRU","HOW1",55,0.3405,1909,22.8115,85.469,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.6381,8.7062,23.2689205876433,0.395489892245108,3.1472085646845
"5237","PCRU","HOW1",55,0.367,1910,23.1785,85.102,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.7062,8.7796,23.6993073038519,0.430386716208597,3.42490866628435
"5238","PCRU","HOW1",55,0.4325,1911,23.611,84.6695,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.7796,8.8661,24.2119985007919,0.512691196939934,4.07986691363455
"5239","PCRU","HOW1",55,0.4805,1912,24.0915,84.189,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.8661,8.9622,24.7885690593617,0.576570558569864,4.58820272188245
"5240","PCRU","HOW1",55,0.415,1913,24.5065,83.774,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.9622,9.0452,25.2924669497479,0.503897890386195,4.00989200342705
"5241","PCRU","HOW1",48,0.938,1991,73.907,15.9585,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",21.4207,21.6083,169.280560629306,3.19181904961906,25.3996889600874
"5242","PCRU","HOW1",48,0.7575,1989,72.0135,17.852,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",21.0781,21.2296,162.871198261949,2.5265771905851,20.1058624492427
"5243","PCRU","HOW1",48,0.9555,1990,72.969,16.8965,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",21.2296,21.4207,166.088741579687,3.21754331773863,25.60439618152
"5244","PCRU","HOW1",48,1.388,1958,35.0905,54.775,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",13.5674,13.845,64.0579224032719,2.77062666254433,22.0479464403066
"5245","PCRU","HOW1",48,0.7605,1988,71.256,18.6095,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",20.926,21.0781,160.344621071363,2.51506404940024,20.0142437827384
"5246","PCRU","HOW1",48,1.322,1956,32.199,57.6665,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",13.0023,13.2667,58.3608685394746,2.50917131921283,19.9673509258567
"5247","PCRU","HOW1",48,1.5035,1957,33.7025,56.163,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",13.2667,13.5674,61.2872957407276,2.92642720125294,23.2877677338993
"5248","PCRU","HOW1",48,1.455,1961,39.0085,50.857,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",14.3376,14.6286,72.2383724866928,3.10011505798109,24.6699317815654
"5249","PCRU","HOW1",48,1.339,1962,40.3475,49.518,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",14.6286,14.8964,75.1565525696905,2.91818008299763,23.2221392520695
"5250","PCRU","HOW1",48,1.462,1963,41.8095,48.056,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",14.8964,15.1888,78.4144386993163,3.25788612962579,25.9254340780234
"5251","PCRU","HOW1",48,1.287,1964,43.0965,46.769,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",15.1888,15.4462,81.3444613277194,2.93002262840317,23.3163792340736
"5252","PCRU","HOW1",48,1.061,1965,44.1575,45.708,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",15.4462,15.6584,83.8038275457686,2.45936621804918,19.5710145237874
"5253","PCRU","HOW1",48,0.9725,1966,45.13,44.7355,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",15.6584,15.8529,86.092962662149,2.2891351163804,18.2163584588591
"5254","PCRU","HOW1",48,0.957,1992,74.864,15.0015,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",21.6083,21.7997,172.570992110436,3.2904314811299,26.1844217563505
"5255","PCRU","HOW1",48,1.0385,1993,75.9025,13.963,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",21.7997,22.0074,176.180513046768,3.60952093633174,28.7236549605442
"5256","PCRU","HOW1",48,0.508,1994,76.4105,13.455,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",22.0074,22.109,177.960928015381,1.78041496861265,14.1680921504752
"5257","PCRU","HOW1",48,0.623,1995,77.0335,12.832,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",22.109,22.2336,180.157640202112,2.19671218673174,17.4808801534282
"5258","PCRU","HOW1",48,0.4765,1996,77.51,12.3555,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",22.2336,22.3289,181.847651137074,1.69001093496122,13.4486797089217
"5259","PCRU","HOW1",48,1.219,1959,36.3095,53.556,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",13.845,14.0888,66.5460478669867,2.48812546371482,19.7998733291514
"5260","PCRU","HOW1",48,1.244,1960,37.5535,52.312,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",14.0888,14.3376,69.1382574287118,2.59220956172504,20.6281482639308
"5261","PCRU","HOW1",48,1.0235,1933,1.0235,88.842,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",6.8269,7.0316,14.5965272683348,0.91166886896668,7.25483034795223
"5262","PCRU","HOW1",48,0.9445,1934,1.968,87.8975,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",7.0316,7.2205,15.4661661947936,0.869638926458854,6.9203666925528
"5263","PCRU","HOW1",48,1.268,1935,3.236,86.6295,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",7.2205,7.4741,16.6766726920802,1.21050649728655,9.6329046344005
"5264","PCRU","HOW1",48,1.4195,1936,4.6555,85.21,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",7.4741,7.758,18.0906460499736,1.41397335789338,11.2520424654488
"5265","PCRU","HOW1",48,1.5115,1937,6.167,83.6985,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",7.758,8.0603,19.6650475360499,1.5744014860763,12.5286889460134
"5266","PCRU","HOW1",48,1.277,1938,7.444,82.4215,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.0603,8.3157,21.050839807586,1.3857922715361,11.0277845056758
"5267","PCRU","HOW1",48,1.202,1939,8.646,81.2195,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.3157,8.5561,22.4020881398872,1.35124833230122,10.7528925715209
"5268","PCRU","HOW1",48,1.381,1940,10.027,79.8385,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.5561,8.8323,24.0109558254429,1.60886768555578,12.8029622468509
"5269","PCRU","HOW1",48,1.8075,1941,11.8345,78.031,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",8.8323,9.1938,26.2083702591163,2.19741443367333,17.4864684570294
"5270","PCRU","HOW1",48,1.1715,1942,13.006,76.8595,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",9.1938,9.4281,27.6884282009294,1.48005794181313,11.7779268750988
"5271","PCRU","HOW1",48,1.219,1943,14.225,75.6405,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",9.4281,9.6719,29.2753820458704,1.586953844941,12.6285774440525
"5272","PCRU","HOW1",48,1.4285,1944,15.6535,74.212,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",9.6719,9.9576,31.19622012123,1.92083807535956,15.2855437286299
"5273","PCRU","HOW1",48,1.446,1945,17.0995,72.766,"C",24.8,11.8,186,1462546.145,5079331.627,-11.73535837,-1.233435867,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",9.9576,10.2468,33.2081351530548,2.01191503182482,16.0103111197904
"5274","PCRU","HOW1",55,0.842,1947,39.4845,68.796,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.8724,12.0408,47.2281496153871,1.43000259904919,11.3795991136468
"5275","PCRU","HOW1",55,0.862,1948,40.3465,67.934,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",12.0408,12.2132,48.7168330363307,1.48868342094356,11.846566257106
"5276","PCRU","HOW1",55,1.0255,1949,41.372,66.9085,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",12.2132,12.4183,50.5205400848769,1.80370704854623,14.3534446332913
"5277","PCRU","HOW1",55,1.379,1950,42.751,65.5295,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",12.4183,12.6941,53.0021269663284,2.48158688145154,19.7478409447507
"5278","PCRU","HOW1",55,1.963,1951,44.714,63.5665,"C",25.8,17.4,190,1462540.744,5079329.839,-17.1356549,-3.021478291,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",12.6941,13.0867,56.6461668894481,3.64403992311971,28.9983483294356
"5279","PCRU","HOW1",80,4.0305,1939,156.667,98.5105,"C",14.6,4.7,92,1462557.716,5079337.557,-0.164027635,4.697136887,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",NA,NA,NA,NA,NA
"5280","PCRU","HOW1",80,5.075,1940,161.742,93.4355,"C",14.6,4.7,92,1462557.716,5079337.557,-0.164027635,4.697136887,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",NA,NA,NA,NA,NA
"5281","PCRU","HOW1",80,4.537,1941,166.279,88.8985,"C",14.6,4.7,92,1462557.716,5079337.557,-0.164027635,4.697136887,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",NA,NA,NA,NA,NA
"5282","PCRU","HOW1",80,0.612,1967,239.6805,15.497,"C",14.6,4.7,92,1462557.716,5079337.557,-0.164027635,4.697136887,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.3782,11.5006,42.725107649781,0.98640884855683,7.84959220787022
"5283","PCRU","HOW1",80,0.533,1968,240.2135,14.964,"C",14.6,4.7,92,1462557.716,5079337.557,-0.164027635,4.697136887,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.5006,11.6072,43.5943673185274,0.869259668746402,6.91734865557067
"5284","PCRU","HOW1",80,0.665,1969,240.8785,14.299,"C",14.6,4.7,92,1462557.716,5079337.557,-0.164027635,4.697136887,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.6072,11.7402,44.6922195559662,1.09785223743887,8.73643051864467
"5285","PCRU","HOW1",80,0.619,1970,241.4975,13.68,"C",14.6,4.7,92,1462557.716,5079337.557,-0.164027635,4.697136887,7.95774715459477,0.2066,2.183,"NH",1,"Whittaker1974","",11.7402,11.864,45.7274403069781,1.03522075101192,8.23802498574256
